1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 1 0 0
1 1 1 1
1 1 1.73205080756888 1.7320508076
1 1 2.44948974278318 2.4494897428
1 0 0 0
1 0 1 0
1 0 1.73205080756888 0
1 0 2.44948974278318 0
1 1 0 0
